"county","county_ascii","county_full","county_fips","state_id","state_name","lat","lng","population"
"Powell","Powell","Powell County","30077","MT","Montana","46.8564","-112.9361","6955"
"Schuyler","Schuyler","Schuyler County","17169","IL","Illinois","40.1580","-90.6151","6953"
"Pembina","Pembina","Pembina County","38067","ND","North Dakota","48.7675","-97.5518","6912"
"Monroe","Monroe","Monroe County","05095","AR","Arkansas","34.6778","-91.2039","6903"
"Weston","Weston","Weston County","56045","WY","Wyoming","43.8404","-104.5677","6891"
"Wabaunsee","Wabaunsee","Wabaunsee County","20197","KS","Kansas","38.9533","-96.2050","6881"
"Southeast Fairbanks","Southeast Fairbanks","Southeast Fairbanks Census Area","02240","AK","Alaska","63.8762","-143.2130","6849"
"Refugio","Refugio","Refugio County","48391","TX","Texas","28.3253","-97.1656","6822"
"Tucker","Tucker","Tucker County","54093","WV","West Virginia","39.1136","-79.5650","6822"
"Charles City","Charles City","Charles City County","51036","VA","Virginia","37.3567","-77.0622","6817"
"Thurston","Thurston","Thurston County","31173","NE","Nebraska","42.1582","-96.5440","6806"
"Huerfano","Huerfano","Huerfano County","08055","CO","Colorado","37.6847","-104.9606","6787"
"Childress","Childress","Childress County","48075","TX","Texas","34.5291","-100.2076","6784"
"Lac qui Parle","Lac qui Parle","Lac qui Parle County","27073","MN","Minnesota","44.9955","-96.1735","6753"
"Russell","Russell","Russell County","20167","KS","Kansas","38.9148","-98.7624","6747"
"Clinch","Clinch","Clinch County","13065","GA","Georgia","30.9150","-82.7063","6737"
"Burt","Burt","Burt County","31021","NE","Nebraska","41.8515","-96.3286","6705"
"Fremont","Fremont","Fremont County","19071","IA","Iowa","40.7456","-95.6047","6702"
"Hancock","Hancock","Hancock County","47067","TN","Tennessee","36.5236","-83.2219","6695"
"King and Queen","King and Queen","King and Queen County","51097","VA","Virginia","37.7186","-76.8953","6690"
"Galax","Galax","Galax City","51640","VA","Virginia","36.6660","-80.9176","6681"
"Pershing","Pershing","Pershing County","32027","NV","Nevada","40.4404","-118.4044","6668"
"Wolfe","Wolfe","Wolfe County","21237","KY","Kentucky","37.7393","-83.4932","6666"
"Clark","Clark","Clark County","29045","MO","Missouri","40.4103","-91.7384","6649"
"Buena Vista","Buena Vista","Buena Vista City","51530","VA","Virginia","37.7319","-79.3569","6649"
"Dallas","Dallas","Dallas County","05039","AR","Arkansas","33.9699","-92.6544","6645"
"Broadwater","Broadwater","Broadwater County","30007","MT","Montana","46.3324","-111.4955","6641"
"Kearney","Kearney","Kearney County","31099","NE","Nebraska","40.5067","-98.9480","6639"
"Surry","Surry","Surry County","51181","VA","Virginia","37.1098","-76.9002","6563"
"Fulton","Fulton","Fulton County","21075","KY","Kentucky","36.5540","-89.1873","6507"
"Wayne","Wayne","Wayne County","19185","IA","Iowa","40.7395","-93.3274","6504"
"Randolph","Randolph","Randolph County","13243","GA","Georgia","31.7627","-84.7542","6503"
"Norman","Norman","Norman County","27107","MN","Minnesota","47.3265","-96.4553","6500"
"Wilkin","Wilkin","Wilkin County","27167","MN","Minnesota","46.3570","-96.4683","6495"
"Rio Blanco","Rio Blanco","Rio Blanco County","08103","CO","Colorado","39.9798","-108.2171","6495"
"Henderson","Henderson","Henderson County","17071","IL","Illinois","40.8180","-90.9251","6485"
"Moore","Moore","Moore County","47127","TN","Tennessee","35.2846","-86.3587","6481"
"Howard","Howard","Howard County","31093","NE","Nebraska","41.2201","-98.5171","6461"
"Bottineau","Bottineau","Bottineau County","38009","ND","North Dakota","48.7922","-100.8333","6442"
"Calhoun","Calhoun","Calhoun County","54013","WV","West Virginia","38.8445","-81.1176","6420"
"Treutlen","Treutlen","Treutlen County","13283","GA","Georgia","32.4039","-82.5673","6410"
"Spink","Spink","Spink County","46115","SD","South Dakota","44.9380","-98.3462","6408"
"Ellsworth","Ellsworth","Ellsworth County","20053","KS","Kansas","38.6966","-98.2048","6403"
"Lafayette","Lafayette","Lafayette County","05073","AR","Arkansas","33.2416","-93.6070","6373"
"Saguache","Saguache","Saguache County","08109","CO","Colorado","38.0805","-106.2815","6369"
"Pawnee","Pawnee","Pawnee County","20145","KS","Kansas","38.1813","-99.2367","6356"
"Moody","Moody","Moody County","46101","SD","South Dakota","44.0220","-96.6709","6335"
"Woodruff","Woodruff","Woodruff County","05147","AR","Arkansas","35.1863","-91.2431","6333"
"Brown","Brown","Brown County","17009","IL","Illinois","39.9618","-90.7504","6330"
"Presidio","Presidio","Presidio County","48377","TX","Texas","29.9998","-104.2405","6328"
"Bear Lake","Bear Lake","Bear Lake County","16007","ID","Idaho","42.2848","-111.3297","6327"
"Quitman","Quitman","Quitman County","28119","MS","Mississippi","34.2514","-90.2891","6327"
"Antelope","Antelope","Antelope County","31003","NE","Nebraska","42.1769","-98.0667","6310"
"Bland","Bland","Bland County","51021","VA","Virginia","37.1340","-81.1302","6278"
"Pendleton","Pendleton","Pendleton County","54071","WV","West Virginia","38.6807","-79.3509","6249"
"Edwards","Edwards","Edwards County","17047","IL","Illinois","38.4165","-88.0533","6233"
"Gentry","Gentry","Gentry County","29075","MO","Missouri","40.2121","-94.4099","6231"
"Teton","Teton","Teton County","30099","MT","Montana","47.8371","-112.2409","6173"
"Osceola","Osceola","Osceola County","19143","IA","Iowa","43.3786","-95.6237","6168"
"Menifee","Menifee","Menifee County","21165","KY","Kentucky","37.9414","-83.5989","6149"
"Reynolds","Reynolds","Reynolds County","29179","MO","Missouri","37.3623","-90.9691","6138"
"Hamlin","Hamlin","Hamlin County","46057","SD","South Dakota","44.6738","-97.1883","6127"
"Clay","Clay","Clay County","31035","NE","Nebraska","40.5244","-98.0513","6104"
"Benson","Benson","Benson County","38005","ND","North Dakota","48.0694","-99.3660","6090"
"Shelby","Shelby","Shelby County","29205","MO","Missouri","39.7978","-92.0766","6087"
"Van Buren","Van Buren","Van Buren County","47175","TN","Tennessee","35.6960","-85.4526","6083"
"Iron","Iron","Iron County","55051","WI","Wisconsin","46.2623","-90.2420","6074"
"Greenwood","Greenwood","Greenwood County","20073","KS","Kansas","37.8778","-96.2326","6049"
"Grant","Grant","Grant County","27051","MN","Minnesota","45.9341","-96.0122","6045"
"Sullivan","Sullivan","Sullivan County","29211","MO","Missouri","40.2106","-93.1115","6045"
"Cumberland","Cumberland","Cumberland County","21057","KY","Kentucky","36.7866","-85.3885","6023"
"Crowley","Crowley","Crowley County","08025","CO","Colorado","38.3266","-103.7845","6018"
"Miller","Miller","Miller County","13201","GA","Georgia","31.1640","-84.7308","5984"
"Pondera","Pondera","Pondera County","30073","MT","Montana","48.2277","-112.2263","5974"
"Essex","Essex","Essex County","50009","VT","Vermont","44.7275","-71.7359","5972"
"Sherman","Sherman","Sherman County","20181","KS","Kansas","39.3514","-101.7200","5965"
"Sullivan","Sullivan","Sullivan County","42113","PA","Pennsylvania","41.4462","-76.5122","5935"
"Taylor","Taylor","Taylor County","19173","IA","Iowa","40.7374","-94.6964","5932"
"Ohio","Ohio","Ohio County","18115","IN","Indiana","38.9501","-84.9652","5931"
"Chouteau","Chouteau","Chouteau County","30015","MT","Montana","47.8806","-110.4353","5896"
"Ontonagon","Ontonagon","Ontonagon County","26131","MI","Michigan","46.6644","-89.3148","5891"
"Prince of Wales-Hyder","Prince of Wales-Hyder","Prince of Wales-Hyder Census Area","02198","AK","Alaska","55.7997","-133.0192","5886"
"Mitchell","Mitchell","Mitchell County","20123","KS","Kansas","39.3933","-98.2094","5884"
"Stanton","Stanton","Stanton County","31167","NE","Nebraska","41.9169","-97.1939","5877"
"Bent","Bent","Bent County","08011","CO","Colorado","37.9551","-103.0717","5861"
"Carson","Carson","Carson County","48065","TX","Texas","35.4035","-101.3542","5856"
"Talbot","Talbot","Talbot County","13263","GA","Georgia","32.6995","-84.5330","5837"
"Gilpin","Gilpin","Gilpin County","08047","CO","Colorado","39.8575","-105.5226","5812"
"Ottawa","Ottawa","Ottawa County","20143","KS","Kansas","39.1325","-97.6502","5778"
"San Saba","San Saba","San Saba County","48411","TX","Texas","31.1552","-98.8176","5775"
"Emporia","Emporia","Emporia City","51595","VA","Virginia","36.6953","-77.5357","5761"
"Alfalfa","Alfalfa","Alfalfa County","40003","OK","Oklahoma","36.7310","-98.3240","5744"
"Garza","Garza","Garza County","48169","TX","Texas","33.1799","-101.2985","5734"
"Lander","Lander","Lander County","32015","NV","Nevada","39.9337","-117.0380","5729"
"Gray","Gray","Gray County","20069","KS","Kansas","37.7382","-100.4379","5720"
"Covington","Covington","Covington City","51580","VA","Virginia","37.7785","-79.9868","5716"
"Ransom","Ransom","Ransom County","38073","ND","North Dakota","46.4562","-97.6574","5679"
"McCook","McCook","McCook County","46087","SD","South Dakota","43.6743","-97.3684","5676"
"Calhoun","Calhoun","Calhoun County","13037","GA","Georgia","31.5292","-84.6245","5668"
"Audubon","Audubon","Audubon County","19009","IA","Iowa","41.6846","-94.9058","5657"
"Lincoln","Lincoln","Lincoln County","27081","MN","Minnesota","44.4126","-96.2671","5655"
"Cameron","Cameron","Cameron Parish","22023","LA","Louisiana","29.8754","-93.1937","5650"
"Putnam","Putnam","Putnam County","17155","IL","Illinois","41.2045","-89.2858","5638"
"Dixon","Dixon","Dixon County","31051","NE","Nebraska","42.4931","-96.8677","5632"
"Lincoln","Lincoln","Lincoln County","08073","CO","Colorado","38.9881","-103.5140","5630"
"Tripp","Tripp","Tripp County","46123","SD","South Dakota","43.3459","-99.8840","5615"
"Cotton","Cotton","Cotton County","40033","OK","Oklahoma","34.2902","-98.3722","5603"
"Lynn","Lynn","Lynn County","48305","TX","Texas","33.1768","-101.8161","5587"
"Cook","Cook","Cook County","27031","MN","Minnesota","47.9026","-90.5350","5574"
"Fillmore","Fillmore","Fillmore County","31059","NE","Nebraska","40.5247","-97.5965","5561"
"Greer","Greer","Greer County","40055","OK","Oklahoma","34.9357","-99.5608","5548"
"Washington","Washington","Washington County","20201","KS","Kansas","39.7842","-97.0875","5531"
"Harper","Harper","Harper County","20077","KS","Kansas","37.1916","-98.0755","5525"
"Luce","Luce","Luce County","26095","MI","Michigan","46.4707","-85.5444","5520"
"Cherry","Cherry","Cherry County","31031","NE","Nebraska","42.5450","-101.1186","5505"
"Jefferson","Jefferson","Jefferson County","40067","OK","Oklahoma","34.1110","-97.8358","5491"
"Alexander","Alexander","Alexander County","17003","IL","Illinois","37.1915","-89.3375","5488"
"Day","Day","Day County","46037","SD","South Dakota","45.3671","-97.6074","5487"
"Floyd","Floyd","Floyd County","48153","TX","Texas","34.0724","-101.3032","5478"
"Hartley","Hartley","Hartley County","48205","TX","Texas","35.8400","-102.6029","5465"
"Norton","Norton","Norton County","20137","KS","Kansas","39.7844","-99.9035","5457"
"Stark","Stark","Stark County","17175","IL","Illinois","41.0934","-89.7975","5436"
"Yukon-Koyukuk","Yukon-Koyukuk","Yukon-Koyukuk Census Area","02290","AK","Alaska","65.5087","-151.3896","5433"
"Mahnomen","Mahnomen","Mahnomen County","27087","MN","Minnesota","47.3253","-95.8091","5429"
"Haskell","Haskell","Haskell County","48207","TX","Texas","33.1782","-99.7303","5420"
"McHenry","McHenry","McHenry County","38049","ND","North Dakota","48.2346","-100.6363","5420"
"Boone","Boone","Boone County","31011","NE","Nebraska","41.7068","-98.0672","5413"
"Morris","Morris","Morris County","20127","KS","Kansas","38.6874","-96.6499","5377"
"Carter","Carter","Carter County","29035","MO","Missouri","36.9412","-90.9623","5365"
"Walworth","Walworth","Walworth County","46129","SD","South Dakota","45.4299","-100.0315","5355"
"Stewart","Stewart","Stewart County","13259","GA","Georgia","32.0785","-84.8352","5347"
"Dewey","Dewey","Dewey County","46041","SD","South Dakota","45.1566","-100.8718","5343"
"Hansford","Hansford","Hansford County","48195","TX","Texas","36.2774","-101.3546","5332"
"Stevens","Stevens","Stevens County","20189","KS","Kansas","37.1923","-101.3121","5320"
"Atchison","Atchison","Atchison County","29005","MO","Missouri","40.4308","-95.4281","5312"
"Johnson","Johnson","Johnson County","31097","NE","Nebraska","40.3926","-96.2651","5298"
"Coal","Coal","Coal County","40029","OK","Oklahoma","34.5882","-96.2978","5294"
"Pulaski","Pulaski","Pulaski County","17153","IL","Illinois","37.2232","-89.1266","5279"
"Crosby","Crosby","Crosby County","48107","TX","Texas","33.6147","-101.3000","5265"
"Wirt","Wirt","Wirt County","54105","WV","West Virginia","39.0224","-81.3787","5264"
"Delta","Delta","Delta County","48119","TX","Texas","33.3863","-95.6723","5251"
"Aleutians West","Aleutians West","Aleutians West Census Area","02016","AK","Alaska","52.7980","-106.6061","5251"
"Brule","Brule","Brule County","46015","SD","South Dakota","43.7181","-99.0809","5247"
"Polk","Polk","Polk County","31143","NE","Nebraska","41.1869","-97.5684","5223"
"Warren","Warren","Warren County","13301","GA","Georgia","33.4089","-82.6768","5218"
"Martin","Martin","Martin County","48317","TX","Texas","32.3060","-101.9513","5213"
"Lincoln","Lincoln","Lincoln County","16063","ID","Idaho","43.0024","-114.1383","5184"
"Scott","Scott","Scott County","20171","KS","Kansas","38.4822","-100.9069","5163"
"Big Stone","Big Stone","Big Stone County","27011","MN","Minnesota","45.4261","-96.4110","5155"
"Sheridan","Sheridan","Sheridan County","31161","NE","Nebraska","42.5047","-102.4089","5150"
"Kingsbury","Kingsbury","Kingsbury County","46077","SD","South Dakota","44.3696","-97.4915","5131"
"Beaver","Beaver","Beaver County","40007","OK","Oklahoma","36.7497","-100.4768","5100"
"Wheeler","Wheeler","Wheeler County","48483","TX","Texas","35.4012","-100.2698","5091"
"Hamilton","Hamilton","Hamilton County","36041","NY","New York","43.6611","-74.4974","5068"
"Garfield","Garfield","Garfield County","49017","UT","Utah","37.8549","-111.4431","5061"
"Thayer","Thayer","Thayer County","31169","NE","Nebraska","40.1762","-97.5950","5053"
"Gallatin","Gallatin","Gallatin County","17059","IL","Illinois","37.7628","-88.2305","5038"
"Phillips","Phillips","Phillips County","20147","KS","Kansas","39.7846","-99.3470","5022"
"Pickett","Pickett","Pickett County","47137","TN","Tennessee","36.5584","-85.0749","5021"
"Dickey","Dickey","Dickey County","38021","ND","North Dakota","46.1102","-98.5047","5013"
"Toole","Toole","Toole County","30101","MT","Montana","48.6554","-111.6956","5013"
"Rooks","Rooks","Rooks County","20163","KS","Kansas","39.3502","-99.3250","4975"
"Scott","Scott","Scott County","17171","IL","Illinois","39.6441","-90.4747","4923"
"Craig","Craig","Craig County","51045","VA","Virginia","37.4817","-80.2114","4914"
"Dillingham","Dillingham","Dillingham Census Area","02070","AK","Alaska","59.7991","-158.2351","4899"
"Jim Hogg","Jim Hogg","Jim Hogg County","48247","TX","Texas","27.0434","-98.6973","4864"
"Ouray","Ouray","Ouray County","08091","CO","Colorado","38.1555","-107.7693","4850"
"Washington","Washington","Washington County","08121","CO","Colorado","39.9710","-103.2012","4834"
"Carlisle","Carlisle","Carlisle County","21039","KY","Kentucky","36.8532","-88.9710","4821"
"Musselshell","Musselshell","Musselshell County","30065","MT","Montana","46.4966","-108.3981","4813"
"Calhoun","Calhoun","Calhoun County","05013","AR","Arkansas","33.5581","-92.5030","4811"
"Scotland","Scotland","Scotland County","29199","MO","Missouri","40.4526","-92.1471","4760"
"Ringgold","Ringgold","Ringgold County","19159","IA","Iowa","40.7352","-94.2440","4739"
"Custer","Custer","Custer County","08027","CO","Colorado","38.1087","-105.3675","4720"
"Putnam","Putnam","Putnam County","29171","MO","Missouri","40.4789","-93.0162","4715"
"Republic","Republic","Republic County","20157","KS","Kansas","39.8278","-97.6506","4707"
"Hyde","Hyde","Hyde County","37095","NC","North Carolina","35.5305","-76.2509","4697"
"Hot Springs","Hot Springs","Hot Springs County","56017","WY","Wyoming","43.7190","-108.4422","4673"
"Furnas","Furnas","Furnas County","31065","NE","Nebraska","40.1764","-99.9123","4655"
"Crane","Crane","Crane County","48103","TX","Texas","31.4286","-102.5156","4654"
"Schley","Schley","Schley County","13249","GA","Georgia","32.2617","-84.3148","4622"
