Location,FIPS,"Mortality Rate, 1980*","Mortality Rate, 1985*","Mortality Rate, 1990*","Mortality Rate, 1995*","Mortality Rate, 2000*","Mortality Rate, 2005*","Mortality Rate, 2010*","Mortality Rate, 2014*","% Change in Mortality Rate, 1980-2014"
"Bradley County, Tennessee",47011,"39.89 (37.16, 43.04)","43.83 (41.21, 46.68)","45.42 (42.95, 47.87)","51.97 (49.22, 54.78)","60.32 (57.67, 62.99)","63.23 (60.38, 66.17)","63.62 (60.82, 66.64)","66.91 (63.70, 70.12)","67.75 (54.05, 82.59)"
"Campbell County, Tennessee",47013,"58.03 (54.08, 62.12)","61.58 (58.09, 65.15)","64.65 (61.02, 68.30)","72.17 (68.87, 75.85)","82.69 (79.04, 86.51)","86.99 (82.97, 90.97)","92.56 (87.95, 96.96)","95.08 (90.14, 100.28)","63.86 (49.84, 79.12)"
"Cannon County, Tennessee",47015,"44.23 (40.04, 48.73)","46.44 (42.49, 50.54)","48.55 (44.91, 52.28)","53.29 (49.92, 56.97)","59.68 (55.78, 63.78)","63.50 (59.29, 68.37)","63.60 (59.22, 68.09)","66.13 (61.05, 71.53)","49.51 (31.45, 70.14)"
"Carroll County, Tennessee",47017,"39.25 (36.10, 42.42)","42.19 (39.21, 45.36)","45.07 (42.32, 47.81)","50.05 (47.09, 53.06)","56.62 (53.47, 59.75)","60.33 (57.06, 63.80)","59.44 (55.84, 62.96)","61.91 (57.87, 66.00)","57.73 (41.35, 76.95)"
"Carter County, Tennessee",47019,"41.82 (39.18, 44.76)","45.74 (43.11, 48.42)","49.73 (47.04, 52.60)","56.49 (53.91, 58.99)","65.14 (62.20, 68.28)","68.49 (65.47, 71.64)","70.38 (67.07, 73.86)","73.59 (69.82, 77.45)","75.96 (61.11, 92.95)"
"Cheatham County, Tennessee",47021,"46.64 (42.85, 51.02)","50.83 (46.97, 54.74)","55.10 (51.50, 58.85)","61.58 (58.11, 65.44)","71.01 (67.19, 74.91)","76.03 (72.24, 80.30)","76.12 (71.60, 80.64)","79.66 (74.47, 85.16)","70.81 (52.03, 92.48)"
"Chester County, Tennessee",47023,"32.55 (29.17, 35.78)","35.35 (32.10, 38.57)","38.08 (35.18, 41.04)","43.67 (40.35, 46.92)","50.50 (46.82, 54.25)","51.64 (47.69, 55.38)","54.91 (50.49, 59.35)","56.90 (52.15, 61.52)","74.82 (53.61, 101.17)"
"Claiborne County, Tennessee",47025,"47.11 (43.47, 51.06)","51.46 (48.04, 55.12)","54.75 (51.50, 58.26)","63.31 (59.84, 66.87)","72.55 (68.99, 76.19)","77.96 (74.07, 81.97)","81.51 (77.13, 86.03)","86.99 (81.82, 92.28)","84.63 (66.65, 105.55)"
"Clay County, Tennessee",47027,"40.30 (36.49, 44.44)","45.81 (42.10, 49.70)","51.31 (47.55, 55.50)","59.48 (55.35, 64.19)","67.14 (62.28, 72.04)","73.18 (68.16, 78.50)","76.85 (70.97, 82.70)","82.70 (76.11, 89.74)","105.23 (81.56, 134.31)"
"Cocke County, Tennessee",47029,"42.63 (39.15, 46.12)","45.31 (42.13, 48.54)","48.23 (45.31, 51.22)","55.70 (52.64, 58.92)","63.73 (60.29, 67.35)","67.16 (63.51, 70.64)","69.73 (66.07, 73.84)","74.82 (70.36, 79.60)","75.49 (58.01, 94.67)"
"Coffee County, Tennessee",47031,"44.11 (40.93, 47.34)","48.26 (45.52, 51.23)","52.05 (49.26, 55.05)","60.11 (57.25, 63.14)","69.90 (66.50, 73.33)","74.43 (70.91, 77.95)","77.24 (73.34, 80.95)","81.16 (76.87, 85.67)","83.99 (68.16, 101.78)"
"Crockett County, Tennessee",47033,"42.42 (38.47, 46.55)","44.76 (41.16, 48.65)","45.94 (42.43, 49.23)","51.56 (48.02, 55.10)","56.13 (52.55, 60.10)","57.65 (53.54, 61.91)","56.46 (52.12, 60.89)","56.41 (51.66, 61.19)","32.98 (16.90, 50.13)"
"Cumberland County, Tennessee",47035,"36.73 (33.84, 39.50)","38.67 (36.12, 41.32)","41.37 (39.11, 43.82)","47.06 (44.64, 49.55)","52.55 (50.11, 55.05)","53.76 (51.34, 56.41)","52.58 (50.12, 55.33)","54.84 (51.99, 57.88)","49.33 (36.63, 65.96)"
"Davidson County, Tennessee",47037,"43.13 (41.35, 45.02)","44.82 (43.14, 46.57)","46.60 (44.99, 48.15)","52.52 (50.61, 54.41)","57.87 (55.88, 59.85)","58.74 (56.84, 60.66)","58.12 (56.07, 60.30)","57.04 (54.86, 59.19)","32.26 (24.32, 39.55)"
"DeKalb County, Tennessee",47041,"42.83 (39.25, 46.73)","46.14 (42.86, 49.57)","49.37 (46.24, 52.61)","58.36 (54.81, 62.14)","68.52 (64.71, 72.48)","72.16 (68.07, 76.65)","76.22 (71.40, 81.17)","80.03 (74.48, 85.24)","86.84 (67.34, 110.24)"
"Decatur County, Tennessee",47039,"33.97 (30.45, 37.40)","36.43 (33.31, 39.62)","39.14 (36.04, 42.27)","44.38 (41.44, 47.72)","50.94 (47.72, 54.60)","54.47 (51.01, 58.51)","55.75 (51.57, 59.92)","59.66 (54.72, 64.39)","75.63 (54.46, 100.44)"
"Dickson County, Tennessee",47043,"38.23 (35.14, 41.59)","42.26 (39.43, 45.22)","46.66 (43.94, 49.69)","52.76 (49.81, 55.86)","58.65 (55.74, 61.52)","63.40 (60.15, 66.75)","65.94 (62.36, 69.45)","67.25 (63.59, 71.44)","75.90 (58.35, 94.87)"
"Dyer County, Tennessee",47045,"47.31 (43.98, 50.82)","50.09 (47.12, 53.32)","53.89 (51.16, 56.93)","61.78 (58.71, 64.99)","71.08 (67.62, 74.63)","73.95 (70.67, 77.59)","75.85 (72.04, 79.82)","78.75 (74.48, 83.17)","66.46 (51.31, 82.62)"
"Fayette County, Tennessee",47047,"33.49 (30.42, 36.47)","35.83 (32.85, 38.93)","37.42 (34.58, 40.23)","41.88 (39.07, 44.89)","46.48 (43.58, 49.52)","48.41 (45.41, 51.32)","48.91 (45.84, 51.89)","49.65 (46.27, 53.09)","48.28 (33.03, 65.75)"
"Fentress County, Tennessee",47049,"56.58 (51.40, 61.37)","61.70 (56.87, 66.29)","68.16 (63.75, 72.38)","78.98 (74.08, 83.64)","93.50 (88.50, 98.41)","102.41 (97.23, 107.79)","105.77 (100.18, 111.45)","111.34 (104.99, 118.15)","96.78 (76.56, 121.62)"
"Franklin County, Tennessee",47051,"38.70 (35.95, 41.76)","42.17 (39.31, 45.00)","45.10 (42.53, 47.73)","53.04 (50.18, 55.77)","60.19 (57.22, 63.15)","62.91 (59.91, 66.32)","64.63 (61.25, 68.10)","65.66 (61.87, 69.67)","69.67 (53.59, 87.91)"
"Gibson County, Tennessee",47053,"42.23 (39.60, 45.04)","45.28 (42.71, 48.00)","48.39 (45.95, 50.88)","54.98 (52.26, 57.61)","61.53 (58.54, 64.19)","63.67 (60.65, 66.71)","63.99 (60.68, 67.24)","66.43 (62.75, 70.60)","57.28 (43.15, 71.87)"
"Giles County, Tennessee",47055,"36.26 (33.20, 39.32)","40.47 (37.61, 43.56)","44.79 (41.90, 47.81)","50.95 (48.03, 54.04)","57.84 (54.49, 60.97)","63.47 (59.84, 67.00)","65.98 (62.27, 69.82)","69.89 (65.86, 74.21)","92.73 (73.76, 113.36)"
"Grainger County, Tennessee",47057,"45.29 (41.33, 49.24)","49.71 (46.11, 53.28)","53.73 (50.34, 57.38)","63.30 (59.70, 67.14)","74.01 (69.84, 78.43)","78.86 (74.33, 83.51)","80.52 (75.72, 85.27)","86.92 (81.43, 92.42)","91.92 (72.22, 114.25)"
"Greene County, Tennessee",47059,"39.26 (36.63, 41.98)","43.82 (41.18, 46.53)","48.61 (46.11, 51.13)","56.83 (53.95, 59.73)","65.58 (62.77, 68.73)","69.74 (66.73, 73.26)","74.12 (70.83, 77.65)","77.40 (73.69, 81.56)","97.16 (81.44, 115.10)"
"Grundy County, Tennessee",47061,"56.53 (51.76, 61.86)","61.54 (57.24, 66.22)","67.60 (63.28, 72.11)","78.52 (73.96, 82.91)","91.07 (86.35, 96.21)","94.66 (89.48, 100.14)","102.50 (96.17, 108.78)","107.29 (100.20, 114.39)","89.79 (69.88, 112.40)"
"Hamblen County, Tennessee",47063,"38.35 (35.43, 41.54)","43.20 (40.32, 46.11)","48.59 (45.81, 51.50)","58.30 (55.42, 61.54)","70.44 (67.15, 73.94)","75.10 (71.69, 78.64)","79.26 (75.66, 83.15)","88.48 (83.95, 93.08)","130.70 (109.71, 153.80)"
"Hamilton County, Tennessee",47065,"39.81 (37.97, 41.60)","42.39 (40.54, 44.24)","47.88 (45.98, 49.78)","53.51 (51.62, 55.67)","63.07 (60.76, 65.27)","66.41 (64.12, 68.82)","62.96 (60.73, 65.27)","64.59 (62.10, 67.24)","62.27 (52.49, 72.33)"
"Hancock County, Tennessee",47067,"44.27 (39.15, 49.53)","48.11 (43.44, 53.10)","53.09 (48.28, 57.64)","62.11 (57.14, 67.41)","73.70 (68.24, 79.47)","77.71 (71.84, 83.48)","85.11 (78.60, 91.65)","91.68 (83.64, 99.04)","107.11 (81.08, 137.36)"
"Hardeman County, Tennessee",47069,"34.11 (31.56, 37.08)","38.75 (36.21, 41.69)","42.68 (40.00, 45.60)","48.84 (45.86, 51.90)","56.83 (53.23, 60.33)","59.85 (56.16, 63.35)","62.29 (58.15, 66.26)","63.69 (59.10, 68.11)","86.75 (67.87, 106.14)"
"Hardin County, Tennessee",47071,"34.45 (31.69, 37.34)","37.33 (34.68, 40.16)","41.53 (38.74, 44.23)","47.50 (44.80, 50.35)","54.68 (51.47, 57.98)","58.05 (54.70, 61.59)","58.73 (55.25, 62.37)","62.84 (58.51, 67.16)","82.44 (62.39, 103.91)"
"Hawkins County, Tennessee",47073,"44.14 (40.84, 47.36)","47.38 (44.49, 50.51)","50.15 (47.49, 52.97)","56.49 (53.73, 59.52)","65.70 (62.77, 68.91)","69.23 (66.03, 72.49)","70.62 (67.40, 74.05)","74.83 (70.97, 78.86)","69.54 (55.17, 86.56)"
"Haywood County, Tennessee",47075,"37.32 (33.99, 40.47)","39.69 (36.46, 42.80)","42.49 (39.31, 45.33)","48.91 (45.62, 52.50)","54.13 (50.37, 57.77)","56.91 (53.22, 60.73)","55.71 (51.63, 60.08)","57.38 (52.76, 62.04)","53.75 (37.24, 71.44)"
"Henderson County, Tennessee",47077,"35.29 (31.76, 39.14)","37.84 (34.56, 41.22)","40.32 (37.36, 43.47)","45.38 (42.12, 48.54)","51.07 (47.87, 54.15)","53.96 (50.64, 57.42)","55.21 (51.58, 58.83)","57.45 (53.53, 61.39)","62.80 (44.37, 82.35)"
"Henry County, Tennessee",47079,"33.61 (30.93, 36.60)","36.81 (34.25, 39.40)","40.93 (38.56, 43.48)","47.50 (44.93, 50.39)","55.81 (52.95, 58.74)","61.75 (58.60, 65.03)","64.09 (60.75, 67.78)","68.59 (64.69, 72.57)","104.08 (84.35, 127.14)"
"Hickman County, Tennessee",47081,"45.32 (41.34, 49.47)","48.71 (45.03, 52.57)","52.46 (49.02, 56.01)","60.33 (56.84, 64.08)","68.91 (65.23, 72.74)","73.30 (69.09, 77.64)","75.44 (70.68, 80.20)","79.97 (74.84, 85.83)","76.46 (56.45, 100.10)"
"Houston County, Tennessee",47083,"48.49 (43.84, 53.79)","52.77 (48.57, 57.91)","57.80 (53.02, 62.16)","67.37 (62.76, 72.19)","78.82 (73.69, 84.04)","84.66 (78.67, 90.50)","86.35 (80.12, 92.15)","92.36 (85.59, 99.66)","90.47 (66.55, 116.84)"
"Humphreys County, Tennessee",47085,"42.80 (38.58, 47.30)","47.19 (43.28, 51.26)","52.47 (48.70, 56.60)","60.32 (56.44, 64.21)","68.23 (64.25, 72.38)","74.89 (70.42, 79.41)","76.60 (72.30, 81.29)","81.61 (76.42, 86.79)","90.65 (68.26, 114.94)"
"Jackson County, Tennessee",47087,"39.73 (36.00, 44.17)","45.03 (41.22, 48.91)","51.07 (47.42, 54.84)","61.84 (57.70, 66.28)","76.60 (71.98, 81.63)","84.86 (79.44, 90.51)","92.77 (86.65, 99.44)","100.53 (93.48, 108.32)","153.06 (121.75, 188.79)"
"Jefferson County, Tennessee",47089,"35.31 (32.55, 38.32)","38.71 (36.01, 41.42)","43.02 (40.46, 45.91)","49.60 (47.00, 52.46)","57.69 (54.61, 60.74)","62.97 (59.88, 66.03)","65.46 (62.15, 69.01)","69.01 (65.19, 73.13)","95.44 (75.94, 114.70)"
"Johnson County, Tennessee",47091,"46.03 (42.50, 50.00)","49.07 (45.69, 52.67)","52.31 (49.00, 55.54)","61.98 (58.66, 65.83)","69.83 (65.96, 73.65)","74.00 (69.96, 78.02)","74.92 (70.57, 79.42)","76.82 (71.83, 81.99)","66.88 (49.77, 85.25)"
"Knox County, Tennessee",47093,"42.43 (40.44, 44.52)","45.66 (43.81, 47.61)","47.97 (46.20, 49.96)","53.06 (51.05, 55.22)","63.40 (61.16, 65.63)","66.67 (64.39, 68.95)","64.96 (62.70, 67.37)","70.79 (67.98, 73.72)","66.85 (57.03, 76.60)"
"Lake County, Tennessee",47095,"53.86 (48.77, 60.01)","60.75 (55.66, 66.75)","67.93 (62.51, 73.68)","79.33 (73.38, 85.56)","92.85 (86.45, 99.53)","100.23 (93.47, 107.19)","104.72 (96.90, 112.48)","109.29 (100.91, 119.55)","102.91 (78.83, 132.09)"
"Lauderdale County, Tennessee",47097,"52.17 (48.35, 56.38)","57.08 (53.09, 61.07)","60.44 (56.81, 64.08)","66.02 (62.32, 70.19)","72.36 (68.59, 76.71)","75.27 (71.03, 79.48)","75.42 (71.03, 80.31)","75.37 (70.32, 80.21)","44.46 (29.98, 60.58)"
"Lawrence County, Tennessee",47099,"43.66 (40.27, 47.17)","46.82 (43.74, 50.25)","48.70 (45.67, 51.73)","55.50 (52.58, 58.48)","63.22 (59.92, 66.62)","66.95 (63.67, 70.50)","68.17 (64.59, 71.85)","70.60 (66.52, 74.70)","61.70 (45.72, 78.81)"
"Lewis County, Tennessee",47101,"48.79 (44.07, 53.92)","50.70 (46.80, 55.35)","52.39 (48.62, 56.20)","59.31 (55.41, 63.33)","67.88 (63.68, 72.34)","66.98 (62.83, 71.52)","68.96 (63.88, 73.93)","69.48 (64.00, 75.03)","42.42 (24.92, 62.52)"
"Lincoln County, Tennessee",47103,"30.39 (27.75, 33.37)","33.47 (31.00, 36.11)","36.03 (33.53, 38.77)","40.71 (38.17, 43.37)","46.68 (43.75, 49.68)","48.38 (45.37, 51.35)","50.38 (47.28, 53.40)","52.50 (49.00, 56.12)","72.76 (55.29, 93.20)"
"Loudon County, Tennessee",47105,"33.88 (31.14, 36.65)","36.78 (34.34, 39.21)","39.34 (36.97, 41.63)","44.88 (42.44, 47.65)","51.09 (48.40, 53.79)","53.26 (50.45, 56.18)","52.50 (49.58, 55.47)","53.03 (50.01, 56.18)","56.54 (41.63, 73.20)"
"Macon County, Tennessee",47111,"43.08 (39.43, 47.09)","48.37 (44.53, 52.23)","55.33 (51.54, 59.14)","64.28 (60.31, 68.16)","76.02 (71.73, 80.06)","85.61 (81.26, 90.42)","92.54 (87.58, 97.69)","98.44 (92.82, 104.78)","128.52 (105.19, 155.73)"
"Madison County, Tennessee",47113,"42.80 (40.07, 45.50)","44.58 (42.14, 47.13)","45.19 (42.97, 47.63)","49.20 (46.75, 51.60)","54.31 (51.38, 56.90)","54.83 (52.23, 57.51)","52.71 (50.12, 55.47)","52.49 (49.57, 55.55)","22.63 (12.51, 33.11)"
"Marion County, Tennessee",47115,"44.58 (40.99, 48.56)","49.50 (46.04, 53.39)","53.23 (49.85, 56.86)","61.91 (58.50, 65.68)","71.50 (67.86, 75.44)","77.68 (73.69, 82.14)","78.87 (74.46, 83.18)","83.79 (78.96, 89.10)","87.93 (69.83, 109.09)"
"Marshall County, Tennessee",47117,"36.41 (33.50, 39.76)","40.33 (37.37, 43.59)","45.04 (41.96, 48.19)","53.28 (50.10, 56.69)","61.73 (58.03, 65.54)","67.35 (63.57, 71.38)","69.87 (65.79, 73.97)","72.85 (68.29, 77.25)","100.05 (78.27, 122.37)"
"Maury County, Tennessee",47119,"46.15 (43.08, 49.42)","50.06 (47.32, 52.98)","53.44 (50.78, 56.17)","59.00 (56.18, 61.75)","67.90 (64.73, 71.19)","69.08 (66.11, 72.49)","68.01 (64.97, 71.36)","70.91 (67.31, 74.75)","53.67 (40.92, 68.22)"
"McMinn County, Tennessee",47107,"32.83 (30.37, 35.38)","36.58 (34.23, 39.00)","40.11 (37.89, 42.48)","48.24 (45.69, 50.90)","55.57 (52.97, 58.20)","60.57 (57.80, 63.55)","64.68 (61.50, 68.12)","69.84 (65.79, 74.27)","112.71 (92.59, 135.78)"
"McNairy County, Tennessee",47109,"34.92 (31.74, 38.36)","39.38 (36.42, 42.63)","45.18 (42.11, 48.46)","53.76 (50.50, 57.37)","62.00 (58.44, 65.80)","68.09 (64.34, 71.87)","72.33 (67.99, 76.92)","76.56 (71.47, 81.87)","119.24 (95.56, 148.22)"
"Meigs County, Tennessee",47121,"45.23 (40.20, 50.71)","48.76 (44.22, 53.55)","53.97 (49.63, 58.62)","62.52 (58.00, 67.27)","72.36 (67.31, 77.15)","78.35 (73.08, 83.58)","84.93 (78.82, 91.35)","89.03 (81.91, 96.08)","96.84 (72.96, 127.28)"
"Monroe County, Tennessee",47123,"38.71 (35.79, 41.91)","41.56 (38.65, 44.51)","45.66 (42.88, 48.62)","52.69 (49.86, 55.76)","60.37 (57.52, 63.70)","64.46 (61.39, 67.78)","66.97 (63.51, 70.71)","69.91 (65.81, 74.14)","80.59 (63.72, 99.51)"
"Montgomery County, Tennessee",47125,"44.49 (41.69, 47.47)","48.10 (45.46, 50.78)","51.44 (48.75, 54.09)","61.85 (59.13, 64.61)","70.96 (67.92, 74.03)","74.30 (71.35, 77.50)","76.18 (72.84, 79.69)","80.68 (77.11, 84.35)","81.34 (66.48, 96.97)"
"Moore County, Tennessee",47127,"34.63 (29.90, 39.53)","37.11 (32.91, 41.43)","39.37 (35.38, 43.46)","43.62 (39.39, 47.97)","50.05 (45.16, 55.28)","52.03 (46.90, 57.00)","53.54 (47.99, 59.42)","57.14 (51.07, 63.36)","65.02 (40.56, 93.61)"
"Morgan County, Tennessee",47129,"67.00 (61.40, 72.59)","71.04 (66.25, 76.01)","76.16 (71.47, 81.01)","82.41 (77.83, 87.11)","91.21 (86.29, 96.23)","93.98 (88.79, 99.40)","94.61 (89.13, 100.44)","98.58 (92.63, 105.05)","47.13 (31.63, 64.18)"
"Obion County, Tennessee",47131,"41.78 (38.37, 45.25)","46.31 (43.14, 49.57)","50.48 (47.44, 53.53)","58.14 (54.78, 61.37)","66.63 (63.24, 70.21)","73.45 (69.79, 77.26)","74.15 (70.28, 78.14)","76.87 (72.55, 81.44)","83.97 (66.11, 103.72)"
"Overton County, Tennessee",47133,"43.29 (39.53, 47.30)","47.41 (43.74, 51.31)","51.52 (48.16, 55.22)","61.29 (57.52, 65.42)","71.89 (67.98, 75.83)","77.93 (73.76, 82.70)","80.13 (75.50, 84.83)","85.72 (80.55, 91.63)","98.02 (75.96, 122.22)"
"Perry County, Tennessee",47135,"39.00 (34.83, 43.69)","42.90 (38.64, 47.26)","45.88 (41.88, 49.92)","52.70 (48.42, 57.35)","61.12 (56.16, 66.25)","65.01 (59.82, 70.52)","65.61 (60.11, 71.08)","70.19 (64.20, 76.43)","79.97 (58.80, 104.20)"
"Pickett County, Tennessee",47137,"43.80 (38.87, 49.07)","48.16 (43.63, 53.13)","53.39 (48.74, 58.43)","62.96 (57.73, 68.22)","73.58 (67.98, 79.03)","79.35 (73.20, 85.48)","83.32 (77.06, 90.47)","85.92 (78.81, 93.42)","96.16 (72.08, 126.46)"
"Polk County, Tennessee",47139,"41.65 (37.78, 45.79)","45.77 (42.13, 49.56)","50.76 (47.04, 54.61)","58.65 (54.44, 62.78)","68.06 (63.56, 72.63)","73.81 (69.07, 78.30)","77.90 (72.80, 82.96)","82.36 (76.64, 88.07)","97.74 (76.74, 122.36)"
"Putnam County, Tennessee",47141,"40.54 (37.60, 43.64)","43.51 (40.65, 46.33)","47.18 (44.71, 49.79)","54.80 (51.92, 57.73)","65.09 (62.11, 68.22)","69.60 (66.61, 72.85)","71.27 (67.89, 74.90)","77.03 (73.26, 81.07)","90.01 (73.07, 108.30)"
"Rhea County, Tennessee",47143,"43.95 (40.52, 47.87)","48.00 (44.57, 51.66)","52.88 (49.87, 56.37)","62.61 (59.33, 66.15)","73.61 (69.69, 77.41)","78.56 (74.74, 82.96)","81.25 (77.10, 85.99)","85.41 (80.59, 90.53)","94.34 (75.13, 117.89)"
"Roane County, Tennessee",47145,"42.31 (39.59, 45.39)","46.67 (44.07, 49.58)","52.28 (49.83, 55.05)","59.55 (56.67, 62.46)","69.14 (66.08, 72.62)","70.78 (67.83, 74.17)","73.76 (70.24, 77.62)","76.08 (72.03, 79.97)","79.82 (65.55, 96.42)"
"Robertson County, Tennessee",47147,"37.46 (34.48, 40.25)","41.03 (38.27, 43.92)","45.89 (43.27, 48.59)","52.30 (49.57, 55.16)","58.93 (55.93, 61.90)","64.40 (61.13, 67.52)","65.17 (62.07, 68.51)","70.88 (67.01, 74.76)","89.25 (72.84, 108.73)"
"Rutherford County, Tennessee",47149,"42.52 (39.90, 45.25)","45.01 (42.59, 47.46)","47.05 (44.75, 49.36)","52.12 (49.88, 54.63)","62.15 (59.51, 65.06)","62.70 (59.95, 65.41)","64.62 (61.90, 67.42)","63.34 (60.51, 66.23)","48.96 (37.48, 60.68)"
"Scott County, Tennessee",47151,"64.27 (59.19, 69.56)","69.24 (64.70, 74.06)","74.25 (69.78, 79.05)","85.05 (80.39, 89.55)","98.37 (93.29, 103.24)","104.82 (99.96, 110.33)","107.86 (101.81, 114.44)","115.97 (108.77, 123.45)","80.44 (62.43, 100.25)"
"Sequatchie County, Tennessee",47153,"44.36 (39.85, 49.28)","48.48 (43.92, 53.05)","52.93 (48.99, 57.35)","62.12 (57.98, 66.65)","73.02 (68.30, 77.88)","77.70 (72.89, 82.87)","78.43 (73.33, 84.19)","82.43 (76.78, 89.24)","85.83 (62.97, 110.29)"
"Sevier County, Tennessee",47155,"34.46 (31.99, 37.27)","36.75 (34.27, 39.37)","39.88 (37.52, 42.24)","45.68 (43.28, 48.25)","52.26 (49.60, 55.17)","56.37 (53.49, 59.35)","57.68 (54.74, 60.81)","59.92 (56.53, 63.49)","73.89 (58.58, 90.97)"
"Shelby County, Tennessee",47157,"43.16 (41.38, 44.85)","44.62 (42.88, 46.29)","47.09 (45.50, 48.76)","50.49 (48.89, 52.28)","54.53 (52.80, 56.25)","54.64 (52.86, 56.35)","50.80 (48.98, 52.52)","50.15 (48.29, 52.09)","16.20 (10.00, 22.83)"
"Smith County, Tennessee",47159,"34.76 (31.39, 38.36)","39.45 (36.00, 42.89)","45.30 (41.88, 48.88)","54.23 (50.67, 57.96)","65.50 (61.35, 69.66)","74.40 (70.01, 78.83)","80.12 (75.26, 85.15)","85.41 (79.83, 91.08)","145.69 (118.73, 176.95)"
"Stewart County, Tennessee",47161,"44.56 (40.48, 49.24)","48.91 (45.00, 52.92)","52.68 (48.65, 56.60)","63.27 (58.98, 67.71)","76.35 (71.56, 81.43)","81.90 (76.62, 87.49)","87.14 (81.41, 93.28)","94.11 (87.35, 101.34)","111.21 (86.39, 139.36)"
"Sullivan County, Tennessee",47163,"44.60 (42.24, 47.39)","46.97 (44.74, 49.50)","50.39 (48.20, 52.71)","57.34 (54.94, 59.70)","66.48 (63.89, 69.20)","66.12 (63.65, 68.61)","68.35 (65.76, 71.34)","70.88 (67.77, 74.05)","58.94 (47.22, 70.97)"
"Sumner County, Tennessee",47165,"38.07 (35.41, 40.68)","41.08 (38.71, 43.41)","43.79 (41.59, 46.14)","50.50 (48.16, 53.07)","56.24 (53.75, 58.76)","59.54 (57.06, 62.09)","58.99 (56.46, 61.78)","60.43 (57.63, 63.46)","58.74 (46.95, 73.40)"
"Tipton County, Tennessee",47167,"41.34 (38.17, 44.71)","45.91 (42.49, 49.21)","50.14 (46.99, 53.22)","57.88 (54.69, 61.07)","67.10 (63.61, 70.75)","71.08 (67.63, 74.63)","71.75 (68.22, 75.65)","75.97 (71.69, 80.35)","83.79 (67.16, 102.63)"
"Trousdale County, Tennessee",47169,"43.28 (38.72, 48.32)","51.94 (46.85, 57.12)","59.90 (55.22, 64.65)","73.24 (67.95, 78.68)","88.13 (82.44, 94.64)","99.52 (92.90, 106.71)","108.14 (100.21, 116.29)","114.88 (105.61, 124.32)","165.47 (132.04, 205.48)"
"Unicoi County, Tennessee",47171,"47.14 (43.22, 51.12)","48.26 (44.79, 51.81)","50.53 (47.30, 54.01)","56.06 (52.76, 59.67)","62.73 (59.02, 66.49)","66.14 (62.40, 70.03)","67.33 (63.14, 71.36)","69.52 (65.07, 74.14)","47.47 (32.93, 65.40)"
"Union County, Tennessee",47173,"50.36 (45.51, 55.19)","53.75 (49.26, 58.77)","57.87 (53.46, 62.54)","64.70 (60.40, 69.34)","74.80 (69.96, 79.60)","78.16 (73.07, 83.05)","82.91 (77.23, 88.61)","88.48 (81.99, 94.97)","75.70 (55.40, 100.47)"
"Van Buren County, Tennessee",47175,"39.00 (34.27, 44.48)","43.91 (39.01, 49.18)","47.56 (42.55, 52.58)","54.23 (49.53, 59.69)","61.94 (56.29, 67.56)","64.82 (59.03, 70.41)","63.63 (57.77, 69.80)","69.07 (61.97, 76.04)","77.12 (52.72, 105.55)"
"Warren County, Tennessee",47177,"45.13 (41.70, 48.47)","48.75 (45.42, 51.88)","51.13 (48.32, 54.38)","57.31 (54.18, 60.54)","64.59 (61.25, 68.25)","69.47 (65.96, 72.90)","72.36 (68.55, 76.53)","72.68 (68.54, 77.01)","61.06 (46.90, 77.17)"
"Washington County, Tennessee",47179,"43.81 (41.10, 46.59)","45.53 (43.14, 47.94)","47.71 (45.50, 50.14)","54.16 (51.67, 56.59)","58.72 (55.92, 61.31)","60.30 (57.55, 63.26)","59.55 (56.83, 62.44)","62.91 (59.72, 66.17)","43.62 (32.26, 55.05)"
"Wayne County, Tennessee",47181,"39.11 (35.43, 43.04)","41.95 (38.32, 45.55)","45.44 (41.93, 49.06)","53.07 (49.53, 56.77)","61.86 (57.60, 65.93)","65.96 (61.60, 70.72)","67.15 (62.64, 72.13)","70.30 (64.62, 76.07)","79.77 (59.66, 102.89)"
"Weakley County, Tennessee",47183,"43.65 (40.31, 47.15)","46.36 (43.36, 49.93)","48.44 (45.43, 51.57)","55.24 (52.19, 58.37)","62.11 (58.63, 65.87)","65.49 (62.07, 69.16)","66.39 (62.60, 70.49)","67.28 (63.32, 71.91)","54.13 (39.93, 71.66)"
"White County, Tennessee",47185,"37.41 (34.00, 41.12)","42.23 (38.91, 45.56)","47.74 (44.48, 51.25)","57.11 (53.58, 60.47)","69.20 (65.38, 73.13)","75.50 (71.37, 79.69)","80.30 (75.91, 84.75)","87.83 (82.23, 93.06)","134.75 (109.22, 162.83)"
"Williamson County, Tennessee",47187,"44.05 (41.11, 47.12)","45.35 (42.83, 48.12)","45.44 (43.06, 48.02)","50.69 (48.11, 53.38)","53.67 (50.76, 56.57)","53.18 (50.47, 55.79)","49.37 (46.73, 52.20)","47.37 (44.57, 50.19)","7.54 (-1.85, 17.14)"
"Wilson County, Tennessee",47189,"41.82 (39.14, 44.82)","44.93 (42.29, 47.68)","46.06 (43.62, 48.76)","51.98 (49.27, 54.67)","58.14 (55.31, 60.93)","60.56 (57.52, 63.76)","58.33 (55.50, 61.33)","60.66 (57.14, 64.06)","45.04 (33.29, 58.92)"
